"","SampleID","Count","Year","Artsgruppering","BA"
"464","2011_42",3,2011,"Neritidae","bAfter"
"465","2011_22",1,2011,"Neritidae","bAfter"
"466","2011_2",0,2011,"Neritidae","bAfter"
"467","2011_39",5,2011,"Neritidae","bAfter"
"468","2011_10",0,2011,"Neritidae","bAfter"
"469","2011_33",1,2011,"Neritidae","bAfter"
"470","2011_14",0,2011,"Neritidae","bAfter"
"471","2011_37",2,2011,"Neritidae","bAfter"
"472","2011_8",1,2011,"Neritidae","bAfter"
"473","2011_31",8,2011,"Neritidae","bAfter"
"474","2011_28",0,2011,"Neritidae","bAfter"
"475","2011_34",6,2011,"Neritidae","bAfter"
"476","2011_5",0,2011,"Neritidae","bAfter"
"477","2011_11",5,2011,"Neritidae","bAfter"
"478","2011_17",3,2011,"Neritidae","bAfter"
"479","2011_3",0,2011,"Neritidae","bAfter"
"480","2011_6",1,2011,"Neritidae","bAfter"
"481","2011_9",2,2011,"Neritidae","bAfter"
"482","2011_12",0,2011,"Neritidae","bAfter"
"483","2011_20",0,2011,"Neritidae","bAfter"
"484","2011_23",0,2011,"Neritidae","bAfter"
"485","2011_26",5,2011,"Neritidae","bAfter"
"486","2011_29",21,2011,"Neritidae","bAfter"
"487","2011_32",2,2011,"Neritidae","bAfter"
"488","2011_40",0,2011,"Neritidae","bAfter"
"489","2011_1",0,2011,"Neritidae","bAfter"
"490","2011_4",3,2011,"Neritidae","bAfter"
"491","2011_7",0,2011,"Neritidae","bAfter"
"492","2011_15",7,2011,"Neritidae","bAfter"
"493","2011_18",11,2011,"Neritidae","bAfter"
"494","2011_21",5,2011,"Neritidae","bAfter"
"495","2011_24",0,2011,"Neritidae","bAfter"
"496","2011_27",0,2011,"Neritidae","bAfter"
"497","2011_35",4,2011,"Neritidae","bAfter"
"498","2011_38",1,2011,"Neritidae","bAfter"
"499","2011_41",2,2011,"Neritidae","bAfter"
"500","2011_25",0,2011,"Neritidae","bAfter"
"501","2013_3",2,2013,"Neritidae","bAfter"
"502","2013_6",0,2013,"Neritidae","bAfter"
"503","2013_14",0,2013,"Neritidae","bAfter"
"504","2013_17",1,2013,"Neritidae","bAfter"
"505","2013_20",4,2013,"Neritidae","bAfter"
"506","2013_23",3,2013,"Neritidae","bAfter"
"507","2013_26",3,2013,"Neritidae","bAfter"
"508","2013_37",0,2013,"Neritidae","bAfter"
"509","2013_40",0,2013,"Neritidae","bAfter"
"510","2013_34",3,2013,"Neritidae","bAfter"
"511","2013_1",0,2013,"Neritidae","bAfter"
"512","2013_9",0,2013,"Neritidae","bAfter"
"513","2013_12",1,2013,"Neritidae","bAfter"
"514","2013_15",4,2013,"Neritidae","bAfter"
"515","2013_18",3,2013,"Neritidae","bAfter"
"516","2013_21",1,2013,"Neritidae","bAfter"
"517","2013_29",10,2013,"Neritidae","bAfter"
"518","2013_32",2,2013,"Neritidae","bAfter"
"519","2013_35",1,2013,"Neritidae","bAfter"
"520","2013_38",1,2013,"Neritidae","bAfter"
"521","2013_41",0,2013,"Neritidae","bAfter"
"522","2013_2",0,2013,"Neritidae","bAfter"
"523","2013_11",0,2013,"Neritidae","bAfter"
"524","2013_5",3,2013,"Neritidae","bAfter"
"525","2013_28",2,2013,"Neritidae","bAfter"
"526","2013_31",0,2013,"Neritidae","bAfter"
"527","2013_8",4,2013,"Neritidae","bAfter"
"528","2013_22",0,2013,"Neritidae","bAfter"
"529","2013_25",0,2013,"Neritidae","bAfter"
"530","2013_42",1,2013,"Neritidae","bAfter"
"531","2013_19",5,2013,"Neritidae","bAfter"
"532","2013_10",2,2013,"Neritidae","bAfter"
"533","2013_27",2,2013,"Neritidae","bAfter"
"534","2013_4",0,2013,"Neritidae","bAfter"
"535","2013_16",3,2013,"Neritidae","bAfter"
"536","2013_13",0,2013,"Neritidae","bAfter"
"537","2013_33",3,2013,"Neritidae","bAfter"
"538","2013_39",5,2013,"Neritidae","bAfter"
"539","2013_24",1,2013,"Neritidae","bAfter"
"540","2013_36",1,2013,"Neritidae","bAfter"
"541","2013_7",0,2013,"Neritidae","bAfter"
"542","2013_30",0,2013,"Neritidae","bAfter"
"543","2015_1",0,2015,"Neritidae","bAfter"
"544","2015_2",0,2015,"Neritidae","bAfter"
"545","2015_6",1,2015,"Neritidae","bAfter"
"546","2015_9",0,2015,"Neritidae","bAfter"
"547","2015_17",0,2015,"Neritidae","bAfter"
"548","2015_20",0,2015,"Neritidae","bAfter"
"549","2015_23",2,2015,"Neritidae","bAfter"
"550","2015_26",0,2015,"Neritidae","bAfter"
"551","2015_29",0,2015,"Neritidae","bAfter"
"552","2015_37",0,2015,"Neritidae","bAfter"
"553","2015_40",0,2015,"Neritidae","bAfter"
"554","2015_5",2,2015,"Neritidae","bAfter"
"555","2015_8",0,2015,"Neritidae","bAfter"
"556","2015_11",0,2015,"Neritidae","bAfter"
"557","2015_14",0,2015,"Neritidae","bAfter"
"558","2015_22",0,2015,"Neritidae","bAfter"
"559","2015_25",0,2015,"Neritidae","bAfter"
"560","2015_28",0,2015,"Neritidae","bAfter"
"561","2015_31",1,2015,"Neritidae","bAfter"
"562","2015_34",6,2015,"Neritidae","bAfter"
"563","2015_42",0,2015,"Neritidae","bAfter"
"564","2015_24",1,2015,"Neritidae","bAfter"
"565","2015_18",2,2015,"Neritidae","bAfter"
"566","2015_41",5,2015,"Neritidae","bAfter"
"567","2015_12",1,2015,"Neritidae","bAfter"
"568","2015_35",0,2015,"Neritidae","bAfter"
"569","2015_38",0,2015,"Neritidae","bAfter"
"570","2015_15",0,2015,"Neritidae","bAfter"
"571","2015_32",4,2015,"Neritidae","bAfter"
"572","2015_21",0,2015,"Neritidae","bAfter"
"573","2015_4",0,2015,"Neritidae","bAfter"
"574","2015_7",9,2015,"Neritidae","bAfter"
"575","2015_19",0,2015,"Neritidae","bAfter"
"576","2015_30",2,2015,"Neritidae","bAfter"
"577","2015_36",5,2015,"Neritidae","bAfter"
"578","2015_13",1,2015,"Neritidae","bAfter"
"579","2015_3",1,2015,"Neritidae","bAfter"
"580","2015_27",0,2015,"Neritidae","bAfter"
"581","2015_33",0,2015,"Neritidae","bAfter"
"582","2015_10",1,2015,"Neritidae","bAfter"
"583","2015_16",1,2015,"Neritidae","bAfter"
"584","2015_39",0,2015,"Neritidae","bAfter"
"585","2009_3",0,2009,"Cardiidae","aBefore"
"586","2009_6",43,2009,"Cardiidae","aBefore"
"587","2009_9",2,2009,"Cardiidae","aBefore"
"588","2009_17",16,2009,"Cardiidae","aBefore"
"589","2009_20",27,2009,"Cardiidae","aBefore"
"590","2009_2",1,2009,"Cardiidae","aBefore"
"591","2009_5",10,2009,"Cardiidae","aBefore"
"592","2009_8",5,2009,"Cardiidae","aBefore"
"593","2009_11",32,2009,"Cardiidae","aBefore"
"594","2009_14",0,2009,"Cardiidae","aBefore"
"595","2009_10",4,2009,"Cardiidae","aBefore"
"596","2009_16",19,2009,"Cardiidae","aBefore"
"597","2009_19",4,2009,"Cardiidae","aBefore"
"598","2009_13",1,2009,"Cardiidae","aBefore"
"599","2009_7",22,2009,"Cardiidae","aBefore"
"600","2009_15",3,2009,"Cardiidae","aBefore"
"601","2009_1",2,2009,"Cardiidae","aBefore"
"602","2009_18",46,2009,"Cardiidae","aBefore"
"603","2009_4",7,2009,"Cardiidae","aBefore"
"604","2009_12",4,2009,"Cardiidae","aBefore"
"605","2011_13",1,2011,"Cardiidae","bAfter"
"606","2011_36",1,2011,"Cardiidae","bAfter"
"607","2011_30",1,2011,"Cardiidae","bAfter"
"608","2011_16",3,2011,"Cardiidae","bAfter"
"609","2011_19",1,2011,"Cardiidae","bAfter"
"610","2011_42",0,2011,"Cardiidae","bAfter"
"611","2011_22",1,2011,"Cardiidae","bAfter"
"612","2011_2",5,2011,"Cardiidae","bAfter"
"613","2011_39",1,2011,"Cardiidae","bAfter"
"614","2011_10",3,2011,"Cardiidae","bAfter"
"615","2011_33",2,2011,"Cardiidae","bAfter"
"616","2011_14",4,2011,"Cardiidae","bAfter"
"617","2011_37",4,2011,"Cardiidae","bAfter"
"618","2011_8",0,2011,"Cardiidae","bAfter"
"619","2011_31",5,2011,"Cardiidae","bAfter"
"620","2011_28",0,2011,"Cardiidae","bAfter"
"621","2011_34",1,2011,"Cardiidae","bAfter"
"622","2011_5",8,2011,"Cardiidae","bAfter"
"623","2011_11",4,2011,"Cardiidae","bAfter"
"624","2011_17",0,2011,"Cardiidae","bAfter"
"625","2011_3",0,2011,"Cardiidae","bAfter"
"626","2011_6",1,2011,"Cardiidae","bAfter"
"627","2011_9",0,2011,"Cardiidae","bAfter"
"628","2011_12",3,2011,"Cardiidae","bAfter"
"629","2011_20",0,2011,"Cardiidae","bAfter"
"630","2011_23",1,2011,"Cardiidae","bAfter"
"631","2011_26",1,2011,"Cardiidae","bAfter"
"632","2011_29",3,2011,"Cardiidae","bAfter"
"633","2011_32",2,2011,"Cardiidae","bAfter"
"634","2011_40",0,2011,"Cardiidae","bAfter"
"635","2011_1",0,2011,"Cardiidae","bAfter"
"636","2011_4",0,2011,"Cardiidae","bAfter"
"637","2011_7",0,2011,"Cardiidae","bAfter"
"638","2011_15",3,2011,"Cardiidae","bAfter"
"639","2011_18",0,2011,"Cardiidae","bAfter"
"640","2011_21",0,2011,"Cardiidae","bAfter"
"641","2011_24",0,2011,"Cardiidae","bAfter"
"642","2011_27",0,2011,"Cardiidae","bAfter"
"643","2011_35",0,2011,"Cardiidae","bAfter"
"644","2011_38",5,2011,"Cardiidae","bAfter"
"645","2011_41",0,2011,"Cardiidae","bAfter"
"646","2011_25",0,2011,"Cardiidae","bAfter"
"647","2013_3",1,2013,"Cardiidae","bAfter"
"648","2013_6",2,2013,"Cardiidae","bAfter"
"649","2013_14",1,2013,"Cardiidae","bAfter"
"650","2013_17",0,2013,"Cardiidae","bAfter"
"651","2013_20",2,2013,"Cardiidae","bAfter"
"652","2013_23",0,2013,"Cardiidae","bAfter"
"653","2013_26",1,2013,"Cardiidae","bAfter"
"654","2013_37",1,2013,"Cardiidae","bAfter"
"655","2013_40",0,2013,"Cardiidae","bAfter"
"656","2013_34",2,2013,"Cardiidae","bAfter"
"657","2013_1",0,2013,"Cardiidae","bAfter"
"658","2013_9",0,2013,"Cardiidae","bAfter"
"659","2013_12",1,2013,"Cardiidae","bAfter"
"660","2013_15",2,2013,"Cardiidae","bAfter"
"661","2013_18",0,2013,"Cardiidae","bAfter"
"662","2013_21",7,2013,"Cardiidae","bAfter"
"663","2013_29",7,2013,"Cardiidae","bAfter"
"664","2013_32",4,2013,"Cardiidae","bAfter"
"665","2013_35",0,2013,"Cardiidae","bAfter"
"666","2013_38",4,2013,"Cardiidae","bAfter"
"667","2013_41",0,2013,"Cardiidae","bAfter"
"668","2013_2",0,2013,"Cardiidae","bAfter"
"669","2013_11",0,2013,"Cardiidae","bAfter"
"670","2013_5",23,2013,"Cardiidae","bAfter"
"671","2013_28",3,2013,"Cardiidae","bAfter"
"672","2013_31",1,2013,"Cardiidae","bAfter"
"673","2013_8",5,2013,"Cardiidae","bAfter"
"674","2013_22",0,2013,"Cardiidae","bAfter"
"675","2013_25",0,2013,"Cardiidae","bAfter"
"676","2013_42",0,2013,"Cardiidae","bAfter"
"677","2013_19",2,2013,"Cardiidae","bAfter"
"678","2013_10",2,2013,"Cardiidae","bAfter"
"679","2013_27",2,2013,"Cardiidae","bAfter"
"680","2013_4",2,2013,"Cardiidae","bAfter"
"681","2013_16",0,2013,"Cardiidae","bAfter"
"682","2013_13",0,2013,"Cardiidae","bAfter"
"683","2013_33",4,2013,"Cardiidae","bAfter"
"684","2013_39",0,2013,"Cardiidae","bAfter"
"685","2013_24",0,2013,"Cardiidae","bAfter"
"686","2013_36",8,2013,"Cardiidae","bAfter"
"687","2013_7",0,2013,"Cardiidae","bAfter"
"688","2013_30",1,2013,"Cardiidae","bAfter"
"689","2015_1",0,2015,"Cardiidae","bAfter"
"690","2015_2",0,2015,"Cardiidae","bAfter"
"691","2015_6",0,2015,"Cardiidae","bAfter"
"692","2015_9",0,2015,"Cardiidae","bAfter"
"693","2015_17",0,2015,"Cardiidae","bAfter"
"694","2015_20",0,2015,"Cardiidae","bAfter"
"695","2015_23",0,2015,"Cardiidae","bAfter"
"696","2015_26",1,2015,"Cardiidae","bAfter"
"697","2015_29",0,2015,"Cardiidae","bAfter"
"698","2015_37",1,2015,"Cardiidae","bAfter"
"699","2015_40",1,2015,"Cardiidae","bAfter"
"700","2015_5",0,2015,"Cardiidae","bAfter"
"701","2015_8",0,2015,"Cardiidae","bAfter"
"702","2015_11",0,2015,"Cardiidae","bAfter"
"703","2015_14",0,2015,"Cardiidae","bAfter"
"704","2015_22",0,2015,"Cardiidae","bAfter"
"705","2015_25",0,2015,"Cardiidae","bAfter"
"706","2015_28",0,2015,"Cardiidae","bAfter"
"707","2015_31",2,2015,"Cardiidae","bAfter"
"708","2015_34",0,2015,"Cardiidae","bAfter"
"709","2015_42",2,2015,"Cardiidae","bAfter"
"710","2015_24",0,2015,"Cardiidae","bAfter"
"711","2015_18",2,2015,"Cardiidae","bAfter"
"712","2015_41",1,2015,"Cardiidae","bAfter"
"713","2015_12",0,2015,"Cardiidae","bAfter"
"714","2015_35",0,2015,"Cardiidae","bAfter"
"715","2015_38",0,2015,"Cardiidae","bAfter"
"716","2015_15",0,2015,"Cardiidae","bAfter"
"717","2015_32",2,2015,"Cardiidae","bAfter"
"718","2015_21",0,2015,"Cardiidae","bAfter"
"719","2015_4",0,2015,"Cardiidae","bAfter"
"720","2015_7",1,2015,"Cardiidae","bAfter"
"721","2015_19",1,2015,"Cardiidae","bAfter"
"722","2015_30",0,2015,"Cardiidae","bAfter"
"723","2015_36",0,2015,"Cardiidae","bAfter"
"724","2015_13",2,2015,"Cardiidae","bAfter"
"725","2015_3",1,2015,"Cardiidae","bAfter"
"726","2015_27",0,2015,"Cardiidae","bAfter"
"727","2015_33",0,2015,"Cardiidae","bAfter"
"728","2015_10",0,2015,"Cardiidae","bAfter"
"729","2015_16",1,2015,"Cardiidae","bAfter"
"730","2015_39",1,2015,"Cardiidae","bAfter"
"731","2009_3",0,2009,"Mytilidae","aBefore"
"732","2009_6",1,2009,"Mytilidae","aBefore"
"733","2009_9",0,2009,"Mytilidae","aBefore"
"734","2009_17",2,2009,"Mytilidae","aBefore"
"735","2009_20",9,2009,"Mytilidae","aBefore"
"736","2009_2",2,2009,"Mytilidae","aBefore"
"737","2009_5",0,2009,"Mytilidae","aBefore"
"738","2009_8",3,2009,"Mytilidae","aBefore"
"739","2009_11",3,2009,"Mytilidae","aBefore"
"740","2009_14",0,2009,"Mytilidae","aBefore"
"741","2009_10",0,2009,"Mytilidae","aBefore"
"742","2009_16",7,2009,"Mytilidae","aBefore"
"743","2009_19",0,2009,"Mytilidae","aBefore"
"744","2009_13",0,2009,"Mytilidae","aBefore"
"745","2009_7",1,2009,"Mytilidae","aBefore"
"746","2009_15",1,2009,"Mytilidae","aBefore"
"747","2009_1",0,2009,"Mytilidae","aBefore"
"748","2009_18",12,2009,"Mytilidae","aBefore"
"749","2009_4",0,2009,"Mytilidae","aBefore"
"750","2009_12",0,2009,"Mytilidae","aBefore"
"751","2011_13",0,2011,"Mytilidae","bAfter"
"752","2011_36",1,2011,"Mytilidae","bAfter"
"753","2011_30",0,2011,"Mytilidae","bAfter"
"754","2011_16",3,2011,"Mytilidae","bAfter"
"755","2011_19",1,2011,"Mytilidae","bAfter"
"756","2011_42",0,2011,"Mytilidae","bAfter"
"757","2011_22",1,2011,"Mytilidae","bAfter"
"758","2011_2",0,2011,"Mytilidae","bAfter"
"759","2011_39",8,2011,"Mytilidae","bAfter"
"760","2011_10",1,2011,"Mytilidae","bAfter"
"761","2011_33",1,2011,"Mytilidae","bAfter"
"762","2011_14",0,2011,"Mytilidae","bAfter"
"763","2011_37",1,2011,"Mytilidae","bAfter"
"764","2011_8",1,2011,"Mytilidae","bAfter"
"765","2011_31",2,2011,"Mytilidae","bAfter"
"766","2011_28",0,2011,"Mytilidae","bAfter"
"767","2011_34",4,2011,"Mytilidae","bAfter"
"768","2011_5",0,2011,"Mytilidae","bAfter"
"769","2011_11",2,2011,"Mytilidae","bAfter"
"770","2011_17",2,2011,"Mytilidae","bAfter"
"771","2011_3",0,2011,"Mytilidae","bAfter"
"772","2011_6",2,2011,"Mytilidae","bAfter"
"773","2011_9",2,2011,"Mytilidae","bAfter"
"774","2011_12",1,2011,"Mytilidae","bAfter"
"775","2011_20",0,2011,"Mytilidae","bAfter"
"776","2011_23",0,2011,"Mytilidae","bAfter"
"777","2011_26",0,2011,"Mytilidae","bAfter"
"778","2011_29",2,2011,"Mytilidae","bAfter"
"779","2011_32",12,2011,"Mytilidae","bAfter"
"780","2011_40",0,2011,"Mytilidae","bAfter"
"781","2011_1",0,2011,"Mytilidae","bAfter"
"782","2011_4",1,2011,"Mytilidae","bAfter"
"783","2011_7",0,2011,"Mytilidae","bAfter"
"784","2011_15",1,2011,"Mytilidae","bAfter"
"785","2011_18",0,2011,"Mytilidae","bAfter"
"786","2011_21",2,2011,"Mytilidae","bAfter"
"787","2011_24",2,2011,"Mytilidae","bAfter"
"788","2011_27",1,2011,"Mytilidae","bAfter"
"789","2011_35",1,2011,"Mytilidae","bAfter"
"790","2011_38",4,2011,"Mytilidae","bAfter"
"791","2011_41",0,2011,"Mytilidae","bAfter"
"792","2011_25",0,2011,"Mytilidae","bAfter"
"793","2013_3",2,2013,"Mytilidae","bAfter"
"794","2013_6",1,2013,"Mytilidae","bAfter"
"795","2013_14",1,2013,"Mytilidae","bAfter"
"796","2013_17",0,2013,"Mytilidae","bAfter"
"797","2013_20",6,2013,"Mytilidae","bAfter"
"798","2013_23",0,2013,"Mytilidae","bAfter"
"799","2013_26",0,2013,"Mytilidae","bAfter"
"800","2013_37",1,2013,"Mytilidae","bAfter"
"801","2013_40",1,2013,"Mytilidae","bAfter"
"802","2013_34",10,2013,"Mytilidae","bAfter"
"803","2013_1",0,2013,"Mytilidae","bAfter"
"804","2013_9",0,2013,"Mytilidae","bAfter"
"805","2013_12",1,2013,"Mytilidae","bAfter"
"806","2013_15",1,2013,"Mytilidae","bAfter"
"807","2013_18",3,2013,"Mytilidae","bAfter"
"808","2013_21",1,2013,"Mytilidae","bAfter"
"809","2013_29",6,2013,"Mytilidae","bAfter"
"810","2013_32",12,2013,"Mytilidae","bAfter"
"811","2013_35",1,2013,"Mytilidae","bAfter"
"812","2013_38",0,2013,"Mytilidae","bAfter"
"813","2013_41",1,2013,"Mytilidae","bAfter"
"814","2013_2",0,2013,"Mytilidae","bAfter"
"815","2013_11",0,2013,"Mytilidae","bAfter"
"816","2013_5",6,2013,"Mytilidae","bAfter"
"817","2013_28",1,2013,"Mytilidae","bAfter"
"818","2013_31",0,2013,"Mytilidae","bAfter"
"819","2013_8",3,2013,"Mytilidae","bAfter"
"820","2013_22",1,2013,"Mytilidae","bAfter"
"821","2013_25",1,2013,"Mytilidae","bAfter"
"822","2013_42",0,2013,"Mytilidae","bAfter"
"823","2013_19",6,2013,"Mytilidae","bAfter"
"824","2013_10",2,2013,"Mytilidae","bAfter"
"825","2013_27",1,2013,"Mytilidae","bAfter"
"826","2013_4",0,2013,"Mytilidae","bAfter"
"827","2013_16",3,2013,"Mytilidae","bAfter"
"828","2013_13",0,2013,"Mytilidae","bAfter"
"829","2013_33",2,2013,"Mytilidae","bAfter"
"830","2013_39",1,2013,"Mytilidae","bAfter"
"831","2013_24",0,2013,"Mytilidae","bAfter"
"832","2013_36",2,2013,"Mytilidae","bAfter"
"833","2013_7",0,2013,"Mytilidae","bAfter"
"834","2013_30",0,2013,"Mytilidae","bAfter"
"835","2015_1",0,2015,"Mytilidae","bAfter"
"836","2015_2",1,2015,"Mytilidae","bAfter"
"837","2015_6",0,2015,"Mytilidae","bAfter"
"838","2015_9",2,2015,"Mytilidae","bAfter"
"839","2015_17",3,2015,"Mytilidae","bAfter"
"840","2015_20",1,2015,"Mytilidae","bAfter"
"841","2015_23",0,2015,"Mytilidae","bAfter"
"842","2015_26",0,2015,"Mytilidae","bAfter"
"843","2015_29",1,2015,"Mytilidae","bAfter"
"844","2015_37",0,2015,"Mytilidae","bAfter"
"845","2015_40",1,2015,"Mytilidae","bAfter"
"846","2015_5",3,2015,"Mytilidae","bAfter"
"847","2015_8",1,2015,"Mytilidae","bAfter"
"848","2015_11",1,2015,"Mytilidae","bAfter"
"849","2015_14",1,2015,"Mytilidae","bAfter"
"850","2015_22",1,2015,"Mytilidae","bAfter"
"851","2015_25",0,2015,"Mytilidae","bAfter"
"852","2015_28",0,2015,"Mytilidae","bAfter"
"853","2015_31",2,2015,"Mytilidae","bAfter"
"854","2015_34",3,2015,"Mytilidae","bAfter"
"855","2015_42",0,2015,"Mytilidae","bAfter"
"856","2015_24",0,2015,"Mytilidae","bAfter"
"857","2015_18",2,2015,"Mytilidae","bAfter"
"858","2015_41",0,2015,"Mytilidae","bAfter"
"859","2015_12",0,2015,"Mytilidae","bAfter"
"860","2015_35",0,2015,"Mytilidae","bAfter"
"861","2015_38",0,2015,"Mytilidae","bAfter"
"862","2015_15",2,2015,"Mytilidae","bAfter"
"863","2015_32",2,2015,"Mytilidae","bAfter"
"864","2015_21",3,2015,"Mytilidae","bAfter"
"865","2015_4",0,2015,"Mytilidae","bAfter"
"866","2015_7",3,2015,"Mytilidae","bAfter"
"867","2015_19",0,2015,"Mytilidae","bAfter"
"868","2015_30",3,2015,"Mytilidae","bAfter"
"869","2015_36",0,2015,"Mytilidae","bAfter"
"870","2015_13",0,2015,"Mytilidae","bAfter"
"871","2015_3",0,2015,"Mytilidae","bAfter"
"872","2015_27",0,2015,"Mytilidae","bAfter"
"873","2015_33",1,2015,"Mytilidae","bAfter"
"874","2015_10",1,2015,"Mytilidae","bAfter"
"875","2015_16",1,2015,"Mytilidae","bAfter"
"876","2015_39",2,2015,"Mytilidae","bAfter"
"877","2009_3",13,2009,"Nereididae","aBefore"
"878","2009_6",0,2009,"Nereididae","aBefore"
"879","2009_9",6,2009,"Nereididae","aBefore"
"880","2009_17",1,2009,"Nereididae","aBefore"
"881","2009_20",0,2009,"Nereididae","aBefore"
"882","2009_2",2,2009,"Nereididae","aBefore"
"883","2009_5",13,2009,"Nereididae","aBefore"
"884","2009_8",0,2009,"Nereididae","aBefore"
"885","2009_11",11,2009,"Nereididae","aBefore"
"886","2009_14",3,2009,"Nereididae","aBefore"
"887","2009_10",4,2009,"Nereididae","aBefore"
"888","2009_16",1,2009,"Nereididae","aBefore"
"889","2009_19",2,2009,"Nereididae","aBefore"
"890","2009_13",12,2009,"Nereididae","aBefore"
"891","2009_7",10,2009,"Nereididae","aBefore"
"892","2009_15",1,2009,"Nereididae","aBefore"
"893","2009_1",9,2009,"Nereididae","aBefore"
"894","2009_18",0,2009,"Nereididae","aBefore"
"895","2009_4",4,2009,"Nereididae","aBefore"
"896","2009_12",13,2009,"Nereididae","aBefore"
"897","2011_13",0,2011,"Nereididae","bAfter"
"898","2011_36",0,2011,"Nereididae","bAfter"
"899","2011_30",6,2011,"Nereididae","bAfter"
"900","2011_16",4,2011,"Nereididae","bAfter"
"901","2011_19",1,2011,"Nereididae","bAfter"
"902","2011_42",0,2011,"Nereididae","bAfter"
"903","2011_22",1,2011,"Nereididae","bAfter"
"904","2011_2",2,2011,"Nereididae","bAfter"
"905","2011_39",7,2011,"Nereididae","bAfter"
"906","2011_10",2,2011,"Nereididae","bAfter"
"907","2011_33",0,2011,"Nereididae","bAfter"
"908","2011_14",1,2011,"Nereididae","bAfter"
"909","2011_37",1,2011,"Nereididae","bAfter"
"910","2011_8",0,2011,"Nereididae","bAfter"
"911","2011_31",4,2011,"Nereididae","bAfter"
"912","2011_28",0,2011,"Nereididae","bAfter"
"913","2011_34",1,2011,"Nereididae","bAfter"
"914","2011_5",6,2011,"Nereididae","bAfter"
"915","2011_11",0,2011,"Nereididae","bAfter"
"916","2011_17",0,2011,"Nereididae","bAfter"
"917","2011_3",3,2011,"Nereididae","bAfter"
"918","2011_6",0,2011,"Nereididae","bAfter"
"919","2011_9",2,2011,"Nereididae","bAfter"
"920","2011_12",0,2011,"Nereididae","bAfter"
"921","2011_20",2,2011,"Nereididae","bAfter"
"922","2011_23",0,2011,"Nereididae","bAfter"
"923","2011_26",0,2011,"Nereididae","bAfter"
"924","2011_29",0,2011,"Nereididae","bAfter"
"925","2011_32",3,2011,"Nereididae","bAfter"
"926","2011_40",0,2011,"Nereididae","bAfter"
"927","2011_1",0,2011,"Nereididae","bAfter"
"928","2011_4",4,2011,"Nereididae","bAfter"
"929","2011_7",0,2011,"Nereididae","bAfter"
"930","2011_15",0,2011,"Nereididae","bAfter"
"931","2011_18",0,2011,"Nereididae","bAfter"
"932","2011_21",0,2011,"Nereididae","bAfter"
"933","2011_24",0,2011,"Nereididae","bAfter"
"934","2011_27",1,2011,"Nereididae","bAfter"
"935","2011_35",0,2011,"Nereididae","bAfter"
"936","2011_38",4,2011,"Nereididae","bAfter"
"937","2011_41",0,2011,"Nereididae","bAfter"
"938","2011_25",1,2011,"Nereididae","bAfter"
"939","2013_3",4,2013,"Nereididae","bAfter"
"940","2013_6",2,2013,"Nereididae","bAfter"
"941","2013_14",2,2013,"Nereididae","bAfter"
"942","2013_17",8,2013,"Nereididae","bAfter"
"943","2013_20",2,2013,"Nereididae","bAfter"
"944","2013_23",12,2013,"Nereididae","bAfter"
"945","2013_26",9,2013,"Nereididae","bAfter"
"946","2013_37",6,2013,"Nereididae","bAfter"
"947","2013_40",0,2013,"Nereididae","bAfter"
"948","2013_34",3,2013,"Nereididae","bAfter"
"949","2013_1",9,2013,"Nereididae","bAfter"
"950","2013_9",2,2013,"Nereididae","bAfter"
"951","2013_12",3,2013,"Nereididae","bAfter"
"952","2013_15",5,2013,"Nereididae","bAfter"
"953","2013_18",5,2013,"Nereididae","bAfter"
"954","2013_21",12,2013,"Nereididae","bAfter"
"955","2013_29",4,2013,"Nereididae","bAfter"
"956","2013_32",9,2013,"Nereididae","bAfter"
"957","2013_35",4,2013,"Nereididae","bAfter"
"958","2013_38",7,2013,"Nereididae","bAfter"
"959","2013_41",2,2013,"Nereididae","bAfter"
"960","2013_2",6,2013,"Nereididae","bAfter"
"961","2013_11",7,2013,"Nereididae","bAfter"
"962","2013_5",26,2013,"Nereididae","bAfter"
"963","2013_28",4,2013,"Nereididae","bAfter"
"964","2013_31",3,2013,"Nereididae","bAfter"
"965","2013_8",9,2013,"Nereididae","bAfter"
"966","2013_22",1,2013,"Nereididae","bAfter"
"967","2013_25",4,2013,"Nereididae","bAfter"
"968","2013_42",4,2013,"Nereididae","bAfter"
"969","2013_19",7,2013,"Nereididae","bAfter"
"970","2013_10",0,2013,"Nereididae","bAfter"
"971","2013_27",10,2013,"Nereididae","bAfter"
"972","2013_4",3,2013,"Nereididae","bAfter"
"973","2013_16",7,2013,"Nereididae","bAfter"
"974","2013_13",11,2013,"Nereididae","bAfter"
"975","2013_33",6,2013,"Nereididae","bAfter"
"976","2013_39",3,2013,"Nereididae","bAfter"
"977","2013_24",3,2013,"Nereididae","bAfter"
"978","2013_36",24,2013,"Nereididae","bAfter"
"979","2013_7",8,2013,"Nereididae","bAfter"
"980","2013_30",7,2013,"Nereididae","bAfter"
"981","2015_1",9,2015,"Nereididae","bAfter"
"982","2015_2",10,2015,"Nereididae","bAfter"
"983","2015_6",12,2015,"Nereididae","bAfter"
"984","2015_9",14,2015,"Nereididae","bAfter"
"985","2015_17",16,2015,"Nereididae","bAfter"
"986","2015_20",5,2015,"Nereididae","bAfter"
"987","2015_23",16,2015,"Nereididae","bAfter"
"988","2015_26",13,2015,"Nereididae","bAfter"
"989","2015_29",2,2015,"Nereididae","bAfter"
